# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValueWithParameters.clear.count,1777351875276000000,1777351904416000000,0
workspaceModel.cachedValue.total.get.count,1777351875276000000,1777351904416000000,1323
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777351875276000000,1777351904416000000,3
workspaceModel.cachedValue.clear.count,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777351875276000000,1777351904416000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1777351875276000000,1777351904416000000,2
workspaceModel.cachedValueWithParameters.from.cache.count,1777351875276000000,1777351904416000000,2907
workspaceModel.updates.ms,1777351875276000000,1777351904416000000,0
workspaceModel.full.replace.project.model.ms,1777351875276000000,1777351904416000000,0
workspaceModel.check.recursive.update.ms,1777351875276000000,1777351904416000000,0
workspaceModel.loading.total.ms,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777351875276000000,1777351904416000000,0
workspaceModel.on.before.changed.ms,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1777351875276000000,1777351904416000000,0
workspaceModel.replace.project.model.ms,1777351875276000000,1777351904416000000,0
workspaceModel.collect.changes.ms,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1777351875276000000,1777351904416000000,0
workspaceModel.updates.count,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777351875276000000,1777351904416000000,1
workspaceModel.loading.from.cache.ms,1777351875276000000,1777351904416000000,0
workspaceModel.cachedValue.from.cache.count,1777351875276000000,1777351904416000000,1319
workspaceModel.on.changed.ms,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexData.init.ms,1777351875276000000,1777351904416000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777351875276000000,1777351904416000000,2
workspaceModel.pre.handlers.ms,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777351875276000000,1777351904416000000,19
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777351875276000000,1777351904416000000,0
workspaceModel.workspaceFileIndexData.instances.count,1777351875276000000,1777351904416000000,0
workspaceModel.updates.precise.ms,1777351875276000000,1777351904416000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1777351875276000000,1777351904416000000,2909
workspaceModel.cachedValue.calculated.count,1777351875276000000,1777351904416000000,4
workspaceModel.to.snapshot.ms,1777351875276000000,1777351904416000000,0
workspaceModel.init.bridges.ms,1777351875276000000,1777351904416000000,0
workspaceModel.update.unloaded.entities.ms,1777351875276000000,1777351904416000000,0
workspaceModel.load.cache.from.file.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleBridge.before.changed.ms,1777351875276000000,1777351904416000000,0
workspaceModel.sync.entities.ms,1777351875276000000,1777351904416000000,0
jps.global.handle.changed.events.ms,1777351875276000000,1777351904416000000,0
jps.facet.change.listener.process.change.events.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777351875276000000,1777351904416000000,0
jps.load.project.to.empty.storage.ms,1777351875276000000,1777351904416000000,0
workspaceModel.save.cache.to.file.ms,1777351875276000000,1777351904416000000,0
jps.modifiable.module.model.bridge.load.module.ms,1777351875276000000,1777351904416000000,0
jps.global.handle.before.change.events.ms,1777351875276000000,1777351904416000000,0
jps.global.get.library.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777351875276000000,1777351904416000000,0
jps.storage.jps.conf.reader.load.component.ms,1777351875276000000,1777351904416000000,0
jps.modifiable.module.model.bridge.new.module.ms,1777351875276000000,1777351904416000000,0
jps.library.entities.serializer.save.entities.ms,1777351875276000000,1777351904416000000,0
jps.save.changed.project.entities.ms,1777351875276000000,1777351904416000000,0
workspaceModel.global.apply.state.to.project.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777351875276000000,1777351904416000000,0
jps.library.entities.serializer.load.entities.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777351875276000000,1777351904416000000,0
workspaceModel.orphan.listener.update.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1777351875276000000,1777351904416000000,0
jps.artifact.entities.serializer.save.entities.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1777351875276000000,1777351904416000000,0
jps.app.storage.content.reader.load.component.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777351875276000000,1777351904416000000,0
jps.global.initialize.library.bridges.after.loading.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777351875276000000,1777351904416000000,0
jps.save.global.entities.ms,1777351875276000000,1777351904416000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1777351875276000000,1777351904416000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777351875276000000,1777351904416000000,0
jps.apply.loaded.storage.ms,1777351875276000000,1777351904416000000,0
jps.artifact.entities.serializer.load.entities.ms,1777351875276000000,1777351904416000000,0
workspaceModel.do.save.caches.ms,1777351875276000000,1777351904416000000,0
jps.facet.change.listener.init.bridge.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777351875276000000,1777351904416000000,0
jps.project.serializers.save.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777351875276000000,1777351904416000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777351875276000000,1777351904416000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777351875276000000,1777351904416000000,0
jps.project.serializers.load.ms,1777351875276000000,1777351904416000000,0
jps.load.initial.state.ms,1777351875276000000,1777351904416000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1777351875276000000,1777351904416000000,0
jps.global.initialize.library.bridges.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777351875276000000,1777351904416000000,0
jps.reload.project.entities.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.instances.count,1777351875276000000,1777351904416000000,0
jps.modifiable.module.model.bridge.renaming.ms,1777351875276000000,1777351904416000000,0
jps.app.storage.content.writer.save.component.ms,1777351875276000000,1777351904416000000,1
jps.facet.change.listener.before.change.events.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleBridge.update.option.ms,1777351875276000000,1777351904416000000,0
jps.global.get.library.by.name.ms,1777351875276000000,1777351904416000000,0
workspaceModel.global.updates.count,1777351875276000000,1777351904416000000,0
jps.modifiable.module.model.bridge.disposing.ms,1777351875276000000,1777351904416000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777351875276000000,1777351904416000000,0
workspaceModel.global.updates.ms,1777351875276000000,1777351904416000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777351875276000000,1777351904416000000,0
jps.module.iml.entities.serializer.save.entities.ms,1777351875276000000,1777351904416000000,0
jps.global.get.libraries.ms,1777351875276000000,1777351904416000000,0
FilePageCache.pageLoads,1777351875276000000,1777351904416000000,33
FilePageCache.maxCacheSizeInBytes,1777351875276000000,1777351904416000000,304103424
FilePageCache.capacityInBytes,1777351875276000000,1777351904416000000,629145600
FilePageCache.pageLoadsAboveSizeThreshold,1777351875276000000,1777351904416000000,0
FilePageCache.disposedBuffers,1777351875276000000,1777351904416000000,92
DirectByteBufferAllocator.disposed,1777351875276000000,1777351904416000000,49
FileChannelInterruptsRetryer.totalRetriedAttempts,1777351875276000000,1777351904416000000,0
DirectByteBufferAllocator.hits,1777351875276000000,1777351904416000000,0
FilePageCache.maxRegisteredFiles,1777351875276000000,1777351904416000000,706
StorageLockContext.competingThreads.max,1777351875276000000,1777351904416000000,0
FilePageCache.pageHits,1777351875276000000,1777351904416000000,496
StorageLockContext.competingThreads.90P,1777351875276000000,1777351904416000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777351875276000000,1777351904416000000,83927040
FilePageCache.uncachedFileAccess,1777351875276000000,1777351904416000000,68
FilePageCache.totalPageDisposalsUs,1777351875276000000,1777351904416000000,43
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777351875276000000,1777351904416000000,41967616
DirectByteBufferAllocator.reclaimed,1777351875276000000,1777351904416000000,43
FilePageCache.totalPageLoadsUs,1777351875276000000,1777351904416000000,15301
FilePageCache.pageFastCacheHits,1777351875276000000,1777351904416000000,5516
StorageLockContext.competingThreads.avg,1777351875276000000,1777351904416000000,0.0
DirectByteBufferAllocator.misses,1777351875276000000,1777351904416000000,33
